file,model,I,alpha,rates,alisim_model
ENSGALG00010002706.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010002761.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010002848.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010002883.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010003165.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010003176.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010003198.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010003834.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010003914.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010004072.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010004729.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010004777.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010004987.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010005004.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010005048.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010005326.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010005326.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010005342.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010005360.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010005409.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010005447.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010005458.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010005466.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010005466.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010005504.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010005504.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010005622.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010005635.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010005839.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010005839.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010005872.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010005875.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010006077.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010006100.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010006177.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010006260.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010006359.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010006472.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010006855.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010007141.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010007382.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010007879.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010007925.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010007951.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010008050.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010008094.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010008207.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010008279.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010008323.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010008377.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010008412.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010008527.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010008910.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010009129.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010009131.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010009131.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010009155.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010009299.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010009361.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010009474.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010009597.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010009744.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010009830.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010010119.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010010119.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010010218.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010010271.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010010381.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010010465.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010010638.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010010651.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010010825.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010010859.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010010908.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010010937.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010010941.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010011187.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010011318.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010011529.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010011578.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010011896.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010011926.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010011953.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010011982.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010011991.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010012031.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010012339.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010012358.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010012384.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010012413.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010012880.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010012896.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010012911.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010013027.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010013029.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010013033.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010013089.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010013175.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010013181.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010013249.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010013313.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010013576.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010013582.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010013595.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
ENSGALG00010013842.1,LG+F+I+R4,0.0221,,"(0.0778,0.1239) (0.3040,0.4581) (0.3899,1.1330) (0.2062,1.9856)","LG+F+I{0.0221}+R4{0.0778,0.1239,0.3040,0.4581,0.3899,1.1330,0.2062,1.9856}"
