file,model,I,alpha,rates,alisim_model
YHR034C,LG+F+I+G4,0.0000,1.6805,,LG+F+I{0.0000}+G4{1.6805}
YJL080C,LG+I+G4,0.0000,1.4521,,LG+I{0.0000}+G4{1.4521}
YOR233W,LG+I+G4,0.2197,0.7424,,LG+I{0.2197}+G4{0.7424}
YIR038C,LG+I+G4,0.0000,1.9721,,LG+I{0.0000}+G4{1.9721}
YOL013C,LG+I+R4,0.0000,,"(0.2451,0.0559) (0.3049,0.4923) (0.2973,1.4297) (0.1527,2.6924)","LG+I{0.0000}+R4{0.2451,0.0559,0.3049,0.4923,0.2973,1.4297,0.1527,2.6924}"
YBR281C,LG+I+G4,0.0000,2.1983,,LG+I{0.0000}+G4{2.1983}
YBR248C,LG+I+R4,0.0000,,"(0.1929,0.1650) (0.2739,0.4320) (0.3185,1.1307) (0.2147,2.2807)","LG+I{0.0000}+R4{0.1929,0.1650,0.2739,0.4320,0.3185,1.1307,0.2147,2.2807}"
YOR196C,LG+I+R4,0.0035,,"(0.6530,0.1380) (0.2314,1.1304) (0.0695,3.9665) (0.0427,8.7356)","LG+I{0.0035}+R4{0.6530,0.1380,0.2314,1.1304,0.0695,3.9665,0.0427,8.7356}"
YHR171W,LG+F+I+G4,0.0210,1.0088,,LG+F+I{0.0210}+G4{1.0088}
YER171W,LG+I+G4,0.1267,0.7175,,LG+I{0.1267}+G4{0.7175}
YBR097W,LG+I+G4,0.0477,0.8689,,LG+I{0.0477}+G4{0.8689}
YGR234W,LG+I+G4,0.0343,0.9311,,LG+I{0.0343}+G4{0.9311}
YNL161W,LG+I+R4,0.0000,,"(0.7441,0.2264) (0.2227,1.8645) (0.0214,6.4780) (0.0118,23.4438)","LG+I{0.0000}+R4{0.7441,0.2264,0.2227,1.8645,0.0214,6.4780,0.0118,23.4438}"
YHR079C,LG+I+R4,0.0024,,"(0.4224,0.1026) (0.2985,0.5611) (0.1427,1.5792) (0.1340,4.2075)","LG+I{0.0024}+R4{0.4224,0.1026,0.2985,0.5611,0.1427,1.5792,0.1340,4.2075}"
YKL043W,LG+I+R4,0.0000,,"(0.4740,0.1826) (0.2568,0.6167) (0.1113,1.6028) (0.1578,3.6534)","LG+I{0.0000}+R4{0.4740,0.1826,0.2568,0.6167,0.1113,1.6028,0.1578,3.6534}"
YMR035W,LG+I+G4,0.0854,1.3013,,LG+I{0.0854}+G4{1.3013}
YNL191W,LG+I+R4,0.0000,,"(0.6139,0.1451) (0.2738,1.4195) (0.0914,3.5896) (0.0209,9.3059)","LG+I{0.0000}+R4{0.6139,0.1451,0.2738,1.4195,0.0914,3.5896,0.0209,9.3059}"
YBL024W,LG+I+G4,0.1918,0.8739,,LG+I{0.1918}+G4{0.8739}
YBR065C,LG+I+G4,0.0977,1.1693,,LG+I{0.0977}+G4{1.1693}
YMR137C,LG+F+I+G4,0.0000,2.5071,,LG+F+I{0.0000}+G4{2.5071}
YHR134W,LG+I+G4,0.0196,1.1745,,LG+I{0.0196}+G4{1.1745}
YNL291C,LG+F+I+G4,0.1142,1.0785,,LG+F+I{0.1142}+G4{1.0785}
YLR216C,LG+I+G4,0.0303,0.6981,,LG+I{0.0303}+G4{0.6981}
YCR008W,LG+I+G4,0.0544,0.8524,,LG+I{0.0544}+G4{0.8524}
YPL248C,LG+I+G4,0.0000,0.6667,,LG+I{0.0000}+G4{0.6667}
YOR228C,LG+F+I+G4,0.0000,1.0916,,LG+F+I{0.0000}+G4{1.0916}
YGL196W,LG+I+G4,0.0237,0.8183,,LG+I{0.0237}+G4{0.8183}
YDR368W,LG+F+I+R4,0.0096,,"(0.2553,0.1214) (0.2392,0.6022) (0.2522,1.2215) (0.2437,2.1212)","LG+F+I{0.0096}+R4{0.2553,0.1214,0.2392,0.6022,0.2522,1.2215,0.2437,2.1212}"
YGR108W,LG+I+G4,0.0567,0.8970,,LG+I{0.0567}+G4{0.8970}
YBR119W,LG+I+G4,0.0000,1.4626,,LG+I{0.0000}+G4{1.4626}
YBR073W,LG+I+G4,0.0675,0.8733,,LG+I{0.0675}+G4{0.8733}
YOR125C,LG+I+R4,0.0000,,"(0.5023,0.0790) (0.2487,0.7201) (0.2014,2.4536) (0.0476,6.0292)","LG+I{0.0000}+R4{0.5023,0.0790,0.2487,0.7201,0.2014,2.4536,0.0476,6.0292}"
YCL050C,LG+F+I+G4,0.0000,2.4021,,LG+F+I{0.0000}+G4{2.4021}
YDR182W,LG+I+R4,0.0071,,"(0.2391,0.0840) (0.2440,0.4416) (0.2597,1.1264) (0.2500,2.3183)","LG+I{0.0071}+R4{0.2391,0.0840,0.2440,0.4416,0.2597,1.1264,0.2500,2.3183}"
YLR306W,LG+I+G4,0.0777,0.6569,,LG+I{0.0777}+G4{0.6569}
YDR034C,LG+I+R4,0.0000,,"(0.5407,0.1912) (0.2222,0.9629) (0.1116,1.8885) (0.1254,3.7611)","LG+I{0.0000}+R4{0.5407,0.1912,0.2222,0.9629,0.1116,1.8885,0.1254,3.7611}"
YLR098C,JTT+G4,,1.1047,,JTT+G4{1.1047}
YOR362C,LG+I+G4,0.0799,0.8221,,LG+I{0.0799}+G4{0.8221}
YGL205W,LG+I+G4,0.0200,1.3205,,LG+I{0.0200}+G4{1.3205}
YOL132W,LG+I+G4,0.1199,0.7928,,LG+I{0.1199}+G4{0.7928}
YOR094W,LG+I+G4,0.0989,0.7459,,LG+I{0.0989}+G4{0.7459}
YAL063C,LG+I+G4,0.0000,1.9256,,LG+I{0.0000}+G4{1.9256}
YJR019C,LG+I+G4,0.0043,0.7391,,LG+I{0.0043}+G4{0.7391}
YNL112W,LG+I+R3,0.0290,,"(0.6615,0.1569) (0.1794,1.3773) (0.1301,4.9900)","LG+I{0.0290}+R3{0.6615,0.1569,0.1794,1.3773,0.1301,4.9900}"
YOR111W,LG+I+G4,0.0101,1.0182,,LG+I{0.0101}+G4{1.0182}
YHR028C,LG+I+G4,0.0757,0.8244,,LG+I{0.0757}+G4{0.8244}
YAL042W,LG+I+G4,0.0478,0.8802,,LG+I{0.0478}+G4{0.8802}
YKR056W,LG+I+G4,0.0000,1.7508,,LG+I{0.0000}+G4{1.7508}
YJR032W,LG+I+G4,0.0302,0.9658,,LG+I{0.0302}+G4{0.9658}
YDR464W,LG+I,0.0000,,,LG+I{0.0000}
YDR406W,LG+I+G4,0.0414,1.1640,,LG+I{0.0414}+G4{1.1640}
YJL158C,LG+I+G4,0.0712,0.7715,,LG+I{0.0712}+G4{0.7715}
YOR207C,LG+I+G4,0.2423,0.8200,,LG+I{0.2423}+G4{0.8200}
YOL152W,LG+F+I+G4,0.0737,1.3457,,LG+F+I{0.0737}+G4{1.3457}
YGL251C,LG+I+G4,0.0630,0.8852,,LG+I{0.0630}+G4{0.8852}
YBR048W,LG+I+R2,0.0000,,"(0.6589,0.1947) (0.3411,2.5558)","LG+I{0.0000}+R2{0.6589,0.1947,0.3411,2.5558}"
YGL058W,LG+I+R4,0.0000,,"(0.5814,0.1342) (0.2401,0.8133) (0.1217,2.9294) (0.0568,6.5170)","LG+I{0.0000}+R4{0.5814,0.1342,0.2401,0.8133,0.1217,2.9294,0.0568,6.5170}"
YDR002W,LG+I+G4,0.1416,0.7239,,LG+I{0.1416}+G4{0.7239}
YDR280W,LG+I+G4,0.0279,0.8569,,LG+I{0.0279}+G4{0.8569}
YGL115W,JTT+G4,,0.6549,,JTT+G4{0.6549}
YPL207W,LG+I+G4,0.1061,1.0369,,LG+I{0.1061}+G4{1.0369}
YOR184W,LG+F+I+G4,0.1477,1.1641,,LG+F+I{0.1477}+G4{1.1641}
YCR027C,LG+I+G4,0.0315,1.0522,,LG+I{0.0315}+G4{1.0522}
YJR016C,LG+I+G4,0.1676,0.7869,,LG+I{0.1676}+G4{0.7869}
YLR195C,LG+I+G4,0.1124,0.9174,,LG+I{0.1124}+G4{0.9174}
YEL023C,LG+F+I+G4,0.0150,0.8043,,LG+F+I{0.0150}+G4{0.8043}
YOR259C,LG+I+G4,0.3499,0.8558,,LG+I{0.3499}+G4{0.8558}
YOR204W,LG+I+G4,0.3714,0.6192,,LG+I{0.3714}+G4{0.6192}
YCR018C,LG+I+G4,0.0000,0.5377,,LG+I{0.0000}+G4{0.5377}
YPL023C,LG+I+G4,0.1168,0.8082,,LG+I{0.1168}+G4{0.8082}
YNL039W,LG+I+G4,0.0823,0.9522,,LG+I{0.0823}+G4{0.9522}
YJL073W,LG+I+G4,0.0176,1.0176,,LG+I{0.0176}+G4{1.0176}
YMR260C,LG+I+G4,0.1654,0.7079,,LG+I{0.1654}+G4{0.7079}
YJL172W,LG+I+G4,0.0000,1.2328,,LG+I{0.0000}+G4{1.2328}
YOR136W,LG+I+G4,0.2541,0.8147,,LG+I{0.2541}+G4{0.8147}
YLR289W,LG+I+G4,0.1703,0.7126,,LG+I{0.1703}+G4{0.7126}
YDR251W,LG+F+I+R4,0.0000,,"(0.2063,0.3427) (0.3116,0.6055) (0.3434,1.1588) (0.1387,2.4712)","LG+F+I{0.0000}+R4{0.2063,0.3427,0.3116,0.6055,0.3434,1.1588,0.1387,2.4712}"
YOR283W,LG+I+G4,0.0310,0.7006,,LG+I{0.0310}+G4{0.7006}
YDL080C,LG+I+G4,0.0089,0.8989,,LG+I{0.0089}+G4{0.8989}
YMR150C,LG+I+G4,0.1178,1.5630,,LG+I{0.1178}+G4{1.5630}
YJL056C,LG+I+G4,0.0000,1.3505,,LG+I{0.0000}+G4{1.3505}
YPR127W,LG+I+G4,0.0004,1.1664,,LG+I{0.0004}+G4{1.1664}
YDR436W,JTT+I+G4,0.3880,0.6080,,JTT+I{0.3880}+G4{0.6080}
YJR084W,LG+I+G4,0.0000,1.8966,,LG+I{0.0000}+G4{1.8966}
YJR057W,LG+I+G4,0.1418,0.7762,,LG+I{0.1418}+G4{0.7762}
YLR143W,LG+I+G4,0.1385,0.6591,,LG+I{0.1385}+G4{0.6591}
YIR009W,LG+I+G4,0.0000,1.4020,,LG+I{0.0000}+G4{1.4020}
YFR020W,JTT+R4,,,"(0.0578,0.2775) (0.5294,0.7332) (0.3519,1.2480) (0.0608,2.5736)","JTT+R4{0.0578,0.2775,0.5294,0.7332,0.3519,1.2480,0.0608,2.5736}"
YLR090W,JTT+I+G4,0.1905,1.2368,,JTT+I{0.1905}+G4{1.2368}
YBR245C,LG+I+G4,0.3121,0.8198,,LG+I{0.3121}+G4{0.8198}
YKR078W,LG+I+G4,0.0000,1.1614,,LG+I{0.0000}+G4{1.1614}
YJL060W,LG+F+I+G4,0.0888,0.8225,,LG+F+I{0.0888}+G4{0.8225}
YDL106C,LG+I+G4,0.0000,2.2403,,LG+I{0.0000}+G4{2.2403}
YCR072C,LG+I+G4,0.0599,1.4230,,LG+I{0.0599}+G4{1.4230}
YML096W,LG+I+G4,0.0911,0.9023,,LG+I{0.0911}+G4{0.9023}
YDR019C,LG+I+G4,0.0000,1.1552,,LG+I{0.0000}+G4{1.1552}
YPR098C,LG+F+I+G4,0.0000,2.0839,,LG+F+I{0.0000}+G4{2.0839}
YMR267W,LG+I+R4,0.0000,,"(0.0327,0.0913) (0.4070,0.5593) (0.4767,1.1840) (0.0837,2.4507)","LG+I{0.0000}+R4{0.0327,0.0913,0.4070,0.5593,0.4767,1.1840,0.0837,2.4507}"
YNR053C,LG+I+G4,0.1018,0.9468,,LG+I{0.1018}+G4{0.9468}
YFL037W,LG+I+R4,0.0001,,"(0.3411,0.0256) (0.3793,0.3961) (0.1813,1.7459) (0.0983,5.3372)","LG+I{0.0001}+R4{0.3411,0.0256,0.3793,0.3961,0.1813,1.7459,0.0983,5.3372}"
YGR202C,LG+I+R4,0.0000,,"(0.5501,0.0628) (0.2292,0.8539) (0.1539,2.4200) (0.0668,5.9454)","LG+I{0.0000}+R4{0.5501,0.0628,0.2292,0.8539,0.1539,2.4200,0.0668,5.9454}"
YHR104W,LG+F+I+G4,0.1019,1.0097,,LG+F+I{0.1019}+G4{1.0097}
YDR158W,LG+I+R4,0.0513,,"(0.3481,0.0289) (0.1817,0.3527) (0.2387,1.4442) (0.1802,3.2244)","LG+I{0.0513}+R4{0.3481,0.0289,0.1817,0.3527,0.2387,1.4442,0.1802,3.2244}"
YLL019C,LG+I+G4,0.0429,0.7568,,LG+I{0.0429}+G4{0.7568}
YMR289W,LG+I+R4,0.0080,,"(0.1679,0.0585) (0.1954,0.3305) (0.3140,0.9271) (0.3146,2.0167)","LG+I{0.0080}+R4{0.1679,0.0585,0.1954,0.3305,0.3140,0.9271,0.3146,2.0167}"
YHR122W,LG+I+G4,0.2501,0.6054,,LG+I{0.2501}+G4{0.6054}
YDL137W,LG+I+R3,0.0465,,"(0.4530,0.1760) (0.3641,0.7496) (0.1364,4.7471)","LG+I{0.0465}+R3{0.4530,0.1760,0.3641,0.7496,0.1364,4.7471}"
YMR214W,LG+I+G4,0.1786,1.2888,,LG+I{0.1786}+G4{1.2888}
YJL102W,LG+I+R4,0.0000,,"(0.4351,0.0915) (0.3031,0.6731) (0.1748,1.9564) (0.0870,4.7624)","LG+I{0.0000}+R4{0.4351,0.0915,0.3031,0.6731,0.1748,1.9564,0.0870,4.7624}"
YDR385W,LG+I+G4,0.5432,0.7085,,LG+I{0.5432}+G4{0.7085}
YNL016W,LG+I+G4,0.0187,1.3469,,LG+I{0.0187}+G4{1.3469}
YEL024W,LG+I+R3,0.0000,,"(0.7763,0.1913) (0.1635,2.4635) (0.0602,7.4585)","LG+I{0.0000}+R3{0.7763,0.1913,0.1635,2.4635,0.0602,7.4585}"
YBR249C,LG+I+G4,0.3515,0.8264,,LG+I{0.3515}+G4{0.8264}
YFR031C-A,LG+I+G4,0.2809,0.4127,,LG+I{0.2809}+G4{0.4127}
YML067C,LG+I+G4,0.0000,2.9358,,LG+I{0.0000}+G4{2.9358}
YGR279C,LG+I+G4,0.0484,0.9612,,LG+I{0.0484}+G4{0.9612}
YLR382C,LG+I+G4,0.0000,2.0552,,LG+I{0.0000}+G4{2.0552}
YBL103C,LG+I+G4,0.0000,0.7790,,LG+I{0.0000}+G4{0.7790}
YJR059W,LG+I+R4,0.0083,,"(0.1808,0.0694) (0.2824,0.4722) (0.2538,1.1210) (0.2747,2.0737)","LG+I{0.0083}+R4{0.1808,0.0694,0.2824,0.4722,0.2538,1.1210,0.2747,2.0737}"
YDR127W,LG+I+G4,0.3497,0.8022,,LG+I{0.3497}+G4{0.8022}
YKL139W,LG+I+G4,0.1878,0.7801,,LG+I{0.1878}+G4{0.7801}
YDR013W,LG+I+G4,0.0000,0.7686,,LG+I{0.0000}+G4{0.7686}
YBR131W,LG+I+G4,0.0000,2.2072,,LG+I{0.0000}+G4{2.2072}
YHR090C,LG+I+G4,0.2204,0.7374,,LG+I{0.2204}+G4{0.7374}
YNL283C,JTT+G4,,7.4420,,JTT+G4{7.4420}
YCL036W,LG+F+I+R4,0.0000,,"(0.1410,0.1318) (0.2901,0.4924) (0.3148,1.0493) (0.2541,2.0003)","LG+F+I{0.0000}+R4{0.1410,0.1318,0.2901,0.4924,0.3148,1.0493,0.2541,2.0003}"
YBL016W,LG+I+G4,0.1377,0.7627,,LG+I{0.1377}+G4{0.7627}
YBR242W,LG+I+G4,0.1017,0.7364,,LG+I{0.1017}+G4{0.7364}
YPL174C,LG+I+G4,0.0000,0.7521,,LG+I{0.0000}+G4{0.7521}
YJL124C,LG+I+G4,0.0111,1.1415,,LG+I{0.0111}+G4{1.1415}
YDR256C,LG+I+G4,0.0759,0.9253,,LG+I{0.0759}+G4{0.9253}
YBR011C,LG+I+G4,0.4024,0.5294,,LG+I{0.4024}+G4{0.5294}
YBR154C,LG+I+G4,0.0590,1.1966,,LG+I{0.0590}+G4{1.1966}
YNL217W,LG+I+G4,0.0378,0.8744,,LG+I{0.0378}+G4{0.8744}
YML079W,LG+I+G4,0.0000,1.0777,,LG+I{0.0000}+G4{1.0777}
YIL035C,LG+I+G4,0.1531,0.7726,,LG+I{0.1531}+G4{0.7726}
YDR392W,LG+I+R4,0.0025,,"(0.3957,0.0935) (0.2425,0.5297) (0.3078,1.9028) (0.0515,4.8343)","LG+I{0.0025}+R4{0.3957,0.0935,0.2425,0.5297,0.3078,1.9028,0.0515,4.8343}"
YBR286W,LG+I+G4,0.0000,0.7409,,LG+I{0.0000}+G4{0.7409}
YGL125W,LG+I+G4,0.2095,0.7520,,LG+I{0.2095}+G4{0.7520}
YMR058W,LG+I+G4,0.0977,0.8541,,LG+I{0.0977}+G4{0.8541}
YMR078C,LG+I+G4,0.0791,1.1480,,LG+I{0.0791}+G4{1.1480}
YNL064C,LG+I+G4,0.0591,0.7610,,LG+I{0.0591}+G4{0.7610}
YNL110C,LG+I+G4,0.0817,0.7938,,LG+I{0.0817}+G4{0.7938}
YDR482C,LG+I+G4,0.0000,1.2676,,LG+I{0.0000}+G4{1.2676}
YPL047W,LG+I+G4,0.0000,6.5007,,LG+I{0.0000}+G4{6.5007}
YKL049C,LG+F+I+G4,0.0000,1.7651,,LG+F+I{0.0000}+G4{1.7651}
YDR064W,LG+I+R4,0.0099,,"(0.1121,0.0499) (0.2207,0.2800) (0.3615,0.8385) (0.2957,2.1286)","LG+I{0.0099}+R4{0.1121,0.0499,0.2207,0.2800,0.3615,0.8385,0.2957,2.1286}"
YGR158C,LG+F+I+R4,0.0000,,"(0.0825,0.0385) (0.1683,0.3800) (0.4951,0.9105) (0.2541,1.8971)","LG+F+I{0.0000}+R4{0.0825,0.0385,0.1683,0.3800,0.4951,0.9105,0.2541,1.8971}"
YMR129W,LG+F+I+G4,0.0113,0.9843,,LG+F+I{0.0113}+G4{0.9843}
YDR332W,LG+I+G4,0.0000,1.0743,,LG+I{0.0000}+G4{1.0743}
YCL033C,LG+I+G4,0.1313,0.9792,,LG+I{0.1313}+G4{0.9792}
YER118C,LG+I+R4,0.0000,,"(0.0400,0.0217) (0.2149,0.2769) (0.4578,0.8224) (0.2873,1.9598)","LG+I{0.0000}+R4{0.0400,0.0217,0.2149,0.2769,0.4578,0.8224,0.2873,1.9598}"
YER146W,LG+I+G4,0.0506,1.0063,,LG+I{0.0506}+G4{1.0063}
YML117W,LG+F+I+G4,0.0000,10.4632,,LG+F+I{0.0000}+G4{10.4632}
YBR022W,LG+I+G4,0.0000,2.0844,,LG+I{0.0000}+G4{2.0844}
YOR213C,LG+I+G4,0.0503,0.8433,,LG+I{0.0503}+G4{0.8433}
YGL216W,LG+I+G4,0.2059,0.7284,,LG+I{0.2059}+G4{0.7284}
YOR022C,LG+I+G4,0.0452,0.8299,,LG+I{0.0452}+G4{0.8299}
YGR247W,LG+I,0.0000,,,LG+I{0.0000}
YOR122C,LG+F+I+G4,0.0611,0.9136,,LG+F+I{0.0611}+G4{0.9136}
YDR145W,LG+I+G4,0.0401,1.3834,,LG+I{0.0401}+G4{1.3834}
YBR062C,LG+I+G4,0.0000,0.7402,,LG+I{0.0000}+G4{0.7402}
YNL274C,LG+I+G4,0.0903,1.0263,,LG+I{0.0903}+G4{1.0263}
YOR197W,LG+I+R4,0.0145,,"(0.2754,0.0859) (0.2517,0.4833) (0.2030,1.2461) (0.2554,2.3560)","LG+I{0.0145}+R4{0.2754,0.0859,0.2517,0.4833,0.2030,1.2461,0.2554,2.3560}"
YMR226C,LG+I+G4,0.0988,0.8991,,LG+I{0.0988}+G4{0.8991}
YDR322W,LG+I+G4,0.0292,1.4654,,LG+I{0.0292}+G4{1.4654}
YGL163C,LG+I+G4,0.2428,0.7205,,LG+I{0.2428}+G4{0.7205}
YBR123C,LG+I+G4,0.0194,1.3881,,LG+I{0.0194}+G4{1.3881}
YLR115W,LG+I+G4,0.0000,2.2952,,LG+I{0.0000}+G4{2.2952}
YDR035W,LG+I+G4,0.3663,0.6794,,LG+I{0.3663}+G4{0.6794}
YGR129W,LG+I+R4,0.0000,,"(0.0305,0.0175) (0.2690,0.3830) (0.4179,0.8752) (0.2825,1.8783)","LG+I{0.0000}+R4{0.0305,0.0175,0.2690,0.3830,0.4179,0.8752,0.2825,1.8783}"
YPL235W,LG+I+G4,0.2356,0.6850,,LG+I{0.2356}+G4{0.6850}
YKL088W,LG+I+G4,0.0000,1.1947,,LG+I{0.0000}+G4{1.1947}
YAL060W,LG+I+G4,0.0776,0.9917,,LG+I{0.0776}+G4{0.9917}
YOR159C,LG+I+G4,0.1072,0.6229,,LG+I{0.1072}+G4{0.6229}
YOR356W,LG+I+G4,0.2498,0.9441,,LG+I{0.2498}+G4{0.9441}
YGR123C,LG+I+G4,0.0000,0.7133,,LG+I{0.0000}+G4{0.7133}
YIR033W,LG+I+G4,0.0949,1.2597,,LG+I{0.0949}+G4{1.2597}
YGR194C,LG+I+G4,0.0000,1.4527,,LG+I{0.0000}+G4{1.4527}
YGR246C,LG+I+G4,0.0528,1.0300,,LG+I{0.0528}+G4{1.0300}
YOR124C,LG+I+G4,0.0000,2.2682,,LG+I{0.0000}+G4{2.2682}
YHR019C,LG+I+R4,0.0000,,"(0.2136,0.1006) (0.1928,0.4355) (0.4069,1.1410) (0.1867,2.3048)","LG+I{0.0000}+R4{0.2136,0.1006,0.1928,0.4355,0.4069,1.1410,0.1867,2.3048}"
YIR022W,LG+I+G4,0.2299,0.7779,,LG+I{0.2299}+G4{0.7779}
YDR021W,LG+I+G4,0.1841,0.8426,,LG+I{0.1841}+G4{0.8426}
YBR094W,LG+I+G4,0.0498,0.7587,,LG+I{0.0498}+G4{0.7587}
YCR073W-A,LG+I+R4,0.0000,,"(0.0719,0.2252) (0.3731,0.5764) (0.3628,1.0319) (0.1922,2.0523)","LG+I{0.0000}+R4{0.0719,0.2252,0.3731,0.5764,0.3628,1.0319,0.1922,2.0523}"
YGR120C,LG+F+I+G4,0.0000,3.0312,,LG+F+I{0.0000}+G4{3.0312}
YER065C,LG+F+I+G4,0.2562,0.8950,,LG+F+I{0.2562}+G4{0.8950}
YLR446W,LG+I+G4,0.0000,1.1345,,LG+I{0.0000}+G4{1.1345}
YDR255C,LG+I+G4,0.0000,1.5762,,LG+I{0.0000}+G4{1.5762}
YOL088C,LG+I+G4,0.0289,2.5854,,LG+I{0.0289}+G4{2.5854}
YIL067C,LG+I+G4,0.0200,0.8953,,LG+I{0.0200}+G4{0.8953}
YLR084C,LG+F+I+R4,0.0009,,"(0.1675,0.1317) (0.2543,0.4916) (0.3468,1.0638) (0.2305,2.0999)","LG+F+I{0.0009}+R4{0.1675,0.1317,0.2543,0.4916,0.3468,1.0638,0.2305,2.0999}"
YGL066W,LG+I+G4,0.0838,2.4766,,LG+I{0.0838}+G4{2.4766}
YHR206W,JTT+G4,,0.5817,,JTT+G4{0.5817}
YBR256C,LG+I+G4,0.1105,0.7225,,LG+I{0.1105}+G4{0.7225}
YDL246C,LG+I+G4,0.1903,1.0242,,LG+I{0.1903}+G4{1.0242}
YDL108W,LG+I+G4,0.2467,0.8177,,LG+I{0.2467}+G4{0.8177}
YGL110C,LG+I+G4,0.0000,2.7933,,LG+I{0.0000}+G4{2.7933}
YGL130W,LG+I+G4,0.0754,0.9214,,LG+I{0.0754}+G4{0.9214}
YFL001W,LG+I+G4,0.1016,0.6588,,LG+I{0.1016}+G4{0.6588}
YJL090C,LG+I+G4,0.0000,1.3828,,LG+I{0.0000}+G4{1.3828}
YCL040W,LG+I+G4,0.0933,0.9026,,LG+I{0.0933}+G4{0.9026}
YGR145W,LG+I+G4,0.0811,0.8571,,LG+I{0.0811}+G4{0.8571}
YJR058C,LG+I+G4,0.0308,0.9252,,LG+I{0.0308}+G4{0.9252}
YLR170C,LG+I+R2,0.0000,,"(0.4333,0.1938) (0.5667,1.6165)","LG+I{0.0000}+R2{0.4333,0.1938,0.5667,1.6165}"
YDL125C,LG+I+G4,0.1939,1.2627,,LG+I{0.1939}+G4{1.2627}
YCR012W,LG+F+I+R4,0.0408,,"(0.4174,0.0430) (0.2194,0.5658) (0.1896,1.7874) (0.1328,3.9079)","LG+F+I{0.0408}+R4{0.4174,0.0430,0.2194,0.5658,0.1896,1.7874,0.1328,3.9079}"
YGR233C,JTT+G4,,0.8312,,JTT+G4{0.8312}
YJL089W,LG+I+G4,0.0000,0.7318,,LG+I{0.0000}+G4{0.7318}
YAR014C,LG+I+R3,0.0000,,"(0.5116,0.4212) (0.3979,0.9336) (0.0905,4.5642)","LG+I{0.0000}+R3{0.5116,0.4212,0.3979,0.9336,0.0905,4.5642}"
YDR143C,LG+I+G4,0.0000,1.5911,,LG+I{0.0000}+G4{1.5911}
YGR059W,LG+I+G4,0.0052,0.8818,,LG+I{0.0052}+G4{0.8818}
YKL173W,LG+F+I+G4,0.0534,1.1202,,LG+F+I{0.0534}+G4{1.1202}
YHR068W,LG+I+G4,0.2313,0.7008,,LG+I{0.2313}+G4{0.7008}
YDR381W,LG+I+G4,0.0000,1.9261,,LG+I{0.0000}+G4{1.9261}
YAL054C,LG+I+R4,0.0000,,"(0.4546,0.1030) (0.2482,0.5446) (0.2444,1.8595) (0.0529,6.8796)","LG+I{0.0000}+R4{0.4546,0.1030,0.2482,0.5446,0.2444,1.8595,0.0529,6.8796}"
YMR293C,LG+I+R4,0.0078,,"(0.2442,0.1089) (0.2584,0.4641) (0.2150,1.1309) (0.2746,2.2230)","LG+I{0.0078}+R4{0.2442,0.1089,0.2584,0.4641,0.2150,1.1309,0.2746,2.2230}"
YGR245C,LG+F+I+G4,0.0456,0.8489,,LG+F+I{0.0456}+G4{0.8489}
YDL238C,LG+I+G4,0.1030,0.9060,,LG+I{0.1030}+G4{0.9060}
YGL160W,LG+F+I+G4,0.0000,1.0527,,LG+F+I{0.0000}+G4{1.0527}
YJR036C,LG+I+R4,0.0098,,"(0.1688,0.0699) (0.2475,0.4179) (0.3387,0.9939) (0.2353,2.3299)","LG+I{0.0098}+R4{0.1688,0.0699,0.2475,0.4179,0.3387,0.9939,0.2353,2.3299}"
YDR448W,LG+I+G4,0.0367,0.4559,,LG+I{0.0367}+G4{0.4559}
YJL190C,LG+I+R3,0.0000,,"(0.5719,0.2278) (0.3294,1.0705) (0.0987,5.2385)","LG+I{0.0000}+R3{0.5719,0.2278,0.3294,1.0705,0.0987,5.2385}"
YER116C,LG+I+G4,0.1277,1.4574,,LG+I{0.1277}+G4{1.4574}
YBR009C,LG+I+R3,0.0000,,"(0.6196,0.1176) (0.3473,0.7831) (0.0331,19.7722)","LG+I{0.0000}+R3{0.6196,0.1176,0.3473,0.7831,0.0331,19.7722}"
YGR152C,LG+I+R4,0.0230,,"(0.3532,0.0576) (0.2883,0.4112) (0.2261,1.5245) (0.1094,4.7185)","LG+I{0.0230}+R4{0.3532,0.0576,0.2883,0.4112,0.2261,1.5245,0.1094,4.7185}"
YOL051W,LG+I+R4,0.0000,,"(0.0609,0.0535) (0.2208,0.4887) (0.4017,0.9217) (0.3166,1.6380)","LG+I{0.0000}+R4{0.0609,0.0535,0.2208,0.4887,0.4017,0.9217,0.3166,1.6380}"
YNL240C,LG+F+I+R4,0.0000,,"(0.0941,0.2258) (0.3139,0.5271) (0.3513,0.9837) (0.2408,1.9428)","LG+F+I{0.0000}+R4{0.0941,0.2258,0.3139,0.5271,0.3513,0.9837,0.2408,1.9428}"
YDL144C,LG+I+G4,0.0000,1.2213,,LG+I{0.0000}+G4{1.2213}
YPR006C,LG+I+G4,0.1277,0.8369,,LG+I{0.1277}+G4{0.8369}
YNL292W,LG+I+G4,0.1565,0.9055,,LG+I{0.1565}+G4{0.9055}
YKL197C,LG+I+G4,0.0046,1.1503,,LG+I{0.0046}+G4{1.1503}
YPR107C,LG+I+G4,0.0000,0.7372,,LG+I{0.0000}+G4{0.7372}
YLR268W,LG+I+G4,0.0000,1.5512,,LG+I{0.0000}+G4{1.5512}
YAR018C,LG+I+G4,0.1521,0.8849,,LG+I{0.1521}+G4{0.8849}
